Day,Cohortday,IdLabel,Loc,Period,Amplitude,Disp,Rel,Discard,Cond,Reversal,Cohort
5,4,Bat5,5,21600000,35,41,0,0,Rateofchange,1,1
5,4,Bat5,6,21600000,35,41,0,0,Rateofchange,1,1
5,4,Bat5,7,21600000,35,41,0,0,Rateofchange,1,1
5,4,Bat5,8,21600000,35,41,0,0,Rateofchange,1,1
5,4,Bat5,9,21600000,35,41,0,0,Rateofchange,1,1
5,4,Bat5,10,21600000,35,41,0,0,Rateofchange,1,1
5,4,Bat5,11,21600000,35,41,0,0,Rateofchange,1,1
5,4,Bat5,12,21600000,35,41,0,0,Rateofchange,1,1
5,4,Bat74,1,10800000,35,41,0,0,Rateofchange,1,1
5,4,Bat74,2,10800000,35,41,0,0,Rateofchange,1,1
5,4,Bat74,3,10800000,35,41,1,0,Rateofchange,1,1
5,4,Bat74,4,10800000,35,41,1,0,Rateofchange,1,1
5,4,Bat74,5,10800000,35,41,0,0,Rateofchange,1,1
5,4,Bat74,6,10800000,35,41,0,0,Rateofchange,1,1
5,4,Bat74,7,10800000,35,41,0,0,Rateofchange,1,1
5,4,Bat74,8,10800000,35,41,0,0,Rateofchange,1,1
5,4,Bat74,9,10800000,35,41,0,0,Rateofchange,1,1
5,4,Bat74,10,10800000,35,41,0,0,Rateofchange,1,1
5,4,Bat74,11,10800000,35,41,0,0,Rateofchange,1,1
5,4,Bat74,12,10800000,35,41,0,0,Rateofchange,1,1
5,4,Bat50,1,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat50,2,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat50,3,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat50,4,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat50,5,5400000,35,41,1,0,Rateofchange,1,1
5,4,Bat50,6,5400000,35,41,1,0,Rateofchange,1,1
5,4,Bat50,7,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat50,8,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat50,9,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat50,10,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat50,11,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat50,12,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat105,1,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat105,2,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat105,3,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat105,4,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat105,5,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat105,6,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat105,7,2700000,35,41,1,0,Rateofchange,1,1
5,4,Bat105,8,2700000,35,41,1,0,Rateofchange,1,1
5,4,Bat105,9,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat105,10,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat105,11,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat105,12,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat101,1,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat101,2,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat101,3,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat101,4,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat101,5,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat101,6,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat101,7,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat101,8,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat101,9,2700000,35,41,1,0,Rateofchange,1,1
5,4,Bat101,10,2700000,35,41,1,0,Rateofchange,1,1
5,4,Bat101,11,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat101,12,2700000,35,41,0,0,Rateofchange,1,1
5,4,Bat55,1,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat55,2,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat55,3,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat55,4,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat55,5,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat55,6,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat55,7,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat55,8,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat55,9,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat55,10,5400000,35,41,0,0,Rateofchange,1,1
5,4,Bat55,11,5400000,35,41,1,0,Rateofchange,1,1
5,4,Bat55,12,5400000,35,41,1,0,Rateofchange,1,1
6,5,Bat5,1,2700000,35,41,1,0,Rateofchange,0,1
6,5,Bat5,2,2700000,35,41,1,0,Rateofchange,0,1
6,5,Bat5,3,2700000,35,41,0,0,Rateofchange,0,1
6,5,Bat5,4,2700000,35,41,0,0,Rateofchange,0,1
6,5,Bat5,5,2700000,35,41,0,0,Rateofchange,0,1
6,5,Bat5,6,2700000,35,41,0,0,Rateofchange,0,1
6,5,Bat5,7,2700000,35,41,0,0,Rateofchange,0,1
6,5,Bat5,8,2700000,35,41,0,0,Rateofchange,0,1
6,5,Bat5,9,2700000,35,41,0,0,Rateofchange,0,1
6,5,Bat5,10,2700000,35,41,0,0,Rateofchange,0,1
6,5,Bat5,11,2700000,35,41,0,0,Rateofchange,0,1
6,5,Bat5,12,2700000,35,41,0,0,Rateofchange,0,1
6,5,Bat74,1,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat74,2,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat74,3,21600000,35,41,1,0,Rateofchange,0,1
6,5,Bat74,4,21600000,35,41,1,0,Rateofchange,0,1
6,5,Bat74,5,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat74,6,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat74,7,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat74,8,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat74,9,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat74,10,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat74,11,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat74,12,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat50,1,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat50,2,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat50,3,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat50,4,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat50,5,10800000,35,41,1,0,Rateofchange,0,1
6,5,Bat50,6,10800000,35,41,1,0,Rateofchange,0,1
6,5,Bat50,7,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat50,8,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat50,9,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat50,10,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat50,11,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat50,12,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat105,1,5400000,35,41,0,0,Rateofchange,0,1
6,5,Bat105,2,5400000,35,41,0,0,Rateofchange,0,1
6,5,Bat105,3,5400000,35,41,0,0,Rateofchange,0,1
6,5,Bat105,4,5400000,35,41,0,0,Rateofchange,0,1
6,5,Bat105,5,5400000,35,41,0,0,Rateofchange,0,1
6,5,Bat105,6,5400000,35,41,0,0,Rateofchange,0,1
6,5,Bat105,7,5400000,35,41,1,0,Rateofchange,0,1
6,5,Bat105,8,5400000,35,41,1,0,Rateofchange,0,1
6,5,Bat105,9,5400000,35,41,0,0,Rateofchange,0,1
6,5,Bat105,10,5400000,35,41,0,0,Rateofchange,0,1
6,5,Bat105,11,5400000,35,41,0,0,Rateofchange,0,1
6,5,Bat105,12,5400000,35,41,0,0,Rateofchange,0,1
6,5,Bat101,1,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat101,2,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat101,3,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat101,4,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat101,5,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat101,6,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat101,7,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat101,8,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat101,9,21600000,35,41,1,0,Rateofchange,0,1
6,5,Bat101,10,21600000,35,41,1,0,Rateofchange,0,1
6,5,Bat101,11,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat101,12,21600000,35,41,0,0,Rateofchange,0,1
6,5,Bat55,1,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat55,2,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat55,3,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat55,4,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat55,5,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat55,6,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat55,7,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat55,8,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat55,9,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat55,10,10800000,35,41,0,0,Rateofchange,0,1
6,5,Bat55,11,10800000,35,41,1,0,Rateofchange,0,1
6,5,Bat55,12,10800000,35,41,1,0,Rateofchange,0,1
7,6,Bat5,1,2700000,35,41,1,0,Rateofchange,1,1
7,6,Bat5,2,2700000,35,41,1,0,Rateofchange,1,1
7,6,Bat5,3,2700000,35,41,0,0,Rateofchange,1,1
7,6,Bat5,4,2700000,35,41,0,0,Rateofchange,1,1
7,6,Bat5,5,2700000,35,41,0,0,Rateofchange,1,1
7,6,Bat5,6,2700000,35,41,0,0,Rateofchange,1,1
7,6,Bat5,7,2700000,35,41,0,0,Rateofchange,1,1
7,6,Bat5,8,2700000,35,41,0,0,Rateofchange,1,1
7,6,Bat5,9,2700000,35,41,0,0,Rateofchange,1,1
7,6,Bat5,10,2700000,35,41,0,0,Rateofchange,1,1
7,6,Bat5,11,2700000,35,41,0,0,Rateofchange,1,1
7,6,Bat5,12,2700000,35,41,0,0,Rateofchange,1,1
7,6,Bat74,1,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat74,2,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat74,3,21600000,35,41,1,0,Rateofchange,1,1
7,6,Bat74,4,21600000,35,41,1,0,Rateofchange,1,1
7,6,Bat74,5,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat74,6,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat74,7,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat74,8,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat74,9,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat74,10,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat74,11,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat74,12,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat50,1,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat50,2,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat50,3,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat50,4,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat50,5,10800000,35,41,1,0,Rateofchange,1,1
7,6,Bat50,6,10800000,35,41,1,0,Rateofchange,1,1
7,6,Bat50,7,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat50,8,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat50,9,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat50,10,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat50,11,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat50,12,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat105,1,5400000,35,41,0,0,Rateofchange,1,1
7,6,Bat105,2,5400000,35,41,0,0,Rateofchange,1,1
7,6,Bat105,3,5400000,35,41,0,0,Rateofchange,1,1
7,6,Bat105,4,5400000,35,41,0,0,Rateofchange,1,1
7,6,Bat105,5,5400000,35,41,0,0,Rateofchange,1,1
7,6,Bat105,6,5400000,35,41,0,0,Rateofchange,1,1
7,6,Bat105,7,5400000,35,41,1,0,Rateofchange,1,1
7,6,Bat105,8,5400000,35,41,1,0,Rateofchange,1,1
7,6,Bat105,9,5400000,35,41,0,0,Rateofchange,1,1
7,6,Bat105,10,5400000,35,41,0,0,Rateofchange,1,1
7,6,Bat105,11,5400000,35,41,0,0,Rateofchange,1,1
7,6,Bat105,12,5400000,35,41,0,0,Rateofchange,1,1
7,6,Bat101,1,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat101,2,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat101,3,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat101,4,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat101,5,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat101,6,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat101,7,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat101,8,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat101,9,21600000,35,41,1,0,Rateofchange,1,1
7,6,Bat101,10,21600000,35,41,1,0,Rateofchange,1,1
7,6,Bat101,11,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat101,12,21600000,35,41,0,0,Rateofchange,1,1
7,6,Bat55,1,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat55,2,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat55,3,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat55,4,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat55,5,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat55,6,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat55,7,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat55,8,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat55,9,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat55,10,10800000,35,41,0,0,Rateofchange,1,1
7,6,Bat55,11,10800000,35,41,1,0,Rateofchange,1,1
7,6,Bat55,12,10800000,35,41,1,0,Rateofchange,1,1
8,7,Bat5,1,5400000,35,41,1,0,Rateofchange,0,1
8,7,Bat5,2,5400000,35,41,1,0,Rateofchange,0,1
8,7,Bat5,3,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat5,4,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat5,5,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat5,6,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat5,7,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat5,8,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat5,9,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat5,10,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat5,11,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat5,12,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat74,1,2700000,35,41,0,0,Rateofchange,0,1
8,7,Bat74,2,2700000,35,41,0,0,Rateofchange,0,1
8,7,Bat74,3,2700000,35,41,1,0,Rateofchange,0,1
8,7,Bat74,4,2700000,35,41,1,0,Rateofchange,0,1
8,7,Bat74,5,2700000,35,41,0,0,Rateofchange,0,1
8,7,Bat74,6,2700000,35,41,0,0,Rateofchange,0,1
8,7,Bat74,7,2700000,35,41,0,0,Rateofchange,0,1
8,7,Bat74,8,2700000,35,41,0,0,Rateofchange,0,1
8,7,Bat74,9,2700000,35,41,0,0,Rateofchange,0,1
8,7,Bat74,10,2700000,35,41,0,0,Rateofchange,0,1
8,7,Bat74,11,2700000,35,41,0,0,Rateofchange,0,1
8,7,Bat74,12,2700000,35,41,0,0,Rateofchange,0,1
8,7,Bat50,1,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat50,2,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat50,3,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat50,4,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat50,5,21600000,35,41,1,0,Rateofchange,0,1
8,7,Bat50,6,21600000,35,41,1,0,Rateofchange,0,1
8,7,Bat50,7,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat50,8,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat50,9,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat50,10,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat50,11,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat50,12,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat105,1,10800000,35,41,0,0,Rateofchange,0,1
8,7,Bat105,2,10800000,35,41,0,0,Rateofchange,0,1
8,7,Bat105,3,10800000,35,41,0,0,Rateofchange,0,1
8,7,Bat105,4,10800000,35,41,0,0,Rateofchange,0,1
8,7,Bat105,5,10800000,35,41,0,0,Rateofchange,0,1
8,7,Bat105,6,10800000,35,41,0,0,Rateofchange,0,1
8,7,Bat105,7,10800000,35,41,1,0,Rateofchange,0,1
8,7,Bat105,8,10800000,35,41,1,0,Rateofchange,0,1
8,7,Bat105,9,10800000,35,41,0,0,Rateofchange,0,1
8,7,Bat105,10,10800000,35,41,0,0,Rateofchange,0,1
8,7,Bat105,11,10800000,35,41,0,0,Rateofchange,0,1
8,7,Bat105,12,10800000,35,41,0,0,Rateofchange,0,1
8,7,Bat101,1,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat101,2,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat101,3,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat101,4,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat101,5,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat101,6,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat101,7,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat101,8,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat101,9,5400000,35,41,1,0,Rateofchange,0,1
8,7,Bat101,10,5400000,35,41,1,0,Rateofchange,0,1
8,7,Bat101,11,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat101,12,5400000,35,41,0,0,Rateofchange,0,1
8,7,Bat55,1,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat55,2,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat55,3,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat55,4,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat55,5,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat55,6,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat55,7,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat55,8,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat55,9,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat55,10,21600000,35,41,0,0,Rateofchange,0,1
8,7,Bat55,11,21600000,35,41,1,0,Rateofchange,0,1
8,7,Bat55,12,21600000,35,41,1,0,Rateofchange,0,1
9,8,Bat5,1,5400000,35,41,1,0,Rateofchange,1,1
9,8,Bat5,2,5400000,35,41,1,0,Rateofchange,1,1
9,8,Bat5,3,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat5,4,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat5,5,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat5,6,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat5,7,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat5,8,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat5,9,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat5,10,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat5,11,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat5,12,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat74,1,2700000,35,41,0,0,Rateofchange,1,1
9,8,Bat74,2,2700000,35,41,0,0,Rateofchange,1,1
9,8,Bat74,3,2700000,35,41,1,0,Rateofchange,1,1
9,8,Bat74,4,2700000,35,41,1,0,Rateofchange,1,1
9,8,Bat74,5,2700000,35,41,0,0,Rateofchange,1,1
9,8,Bat74,6,2700000,35,41,0,0,Rateofchange,1,1
9,8,Bat74,7,2700000,35,41,0,0,Rateofchange,1,1
9,8,Bat74,8,2700000,35,41,0,0,Rateofchange,1,1
9,8,Bat74,9,2700000,35,41,0,0,Rateofchange,1,1
9,8,Bat74,10,2700000,35,41,0,0,Rateofchange,1,1
9,8,Bat74,11,2700000,35,41,0,0,Rateofchange,1,1
9,8,Bat74,12,2700000,35,41,0,0,Rateofchange,1,1
9,8,Bat50,1,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat50,2,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat50,3,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat50,4,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat50,5,21600000,35,41,1,0,Rateofchange,1,1
9,8,Bat50,6,21600000,35,41,1,0,Rateofchange,1,1
9,8,Bat50,7,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat50,8,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat50,9,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat50,10,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat50,11,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat50,12,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat105,1,10800000,35,41,0,0,Rateofchange,1,1
9,8,Bat105,2,10800000,35,41,0,0,Rateofchange,1,1
9,8,Bat105,3,10800000,35,41,0,0,Rateofchange,1,1
9,8,Bat105,4,10800000,35,41,0,0,Rateofchange,1,1
9,8,Bat105,5,10800000,35,41,0,0,Rateofchange,1,1
9,8,Bat105,6,10800000,35,41,0,0,Rateofchange,1,1
9,8,Bat105,7,10800000,35,41,1,0,Rateofchange,1,1
9,8,Bat105,8,10800000,35,41,1,0,Rateofchange,1,1
9,8,Bat105,9,10800000,35,41,0,0,Rateofchange,1,1
9,8,Bat105,10,10800000,35,41,0,0,Rateofchange,1,1
9,8,Bat105,11,10800000,35,41,0,0,Rateofchange,1,1
9,8,Bat105,12,10800000,35,41,0,0,Rateofchange,1,1
9,8,Bat101,1,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat101,2,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat101,3,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat101,4,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat101,5,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat101,6,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat101,7,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat101,8,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat101,9,5400000,35,41,1,0,Rateofchange,1,1
9,8,Bat101,10,5400000,35,41,1,0,Rateofchange,1,1
9,8,Bat101,11,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat101,12,5400000,35,41,0,0,Rateofchange,1,1
9,8,Bat55,1,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat55,2,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat55,3,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat55,4,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat55,5,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat55,6,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat55,7,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat55,8,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat55,9,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat55,10,21600000,35,41,0,0,Rateofchange,1,1
9,8,Bat55,11,21600000,35,41,1,0,Rateofchange,1,1
9,8,Bat55,12,21600000,35,41,1,0,Rateofchange,1,1
10,0,Bat3,1,,,,1,0,Training,,2
10,0,Bat3,2,,,,1,0,Training,,2
10,0,Bat3,3,,,,0,0,Training,,2
10,0,Bat3,4,,,,0,0,Training,,2
10,0,Bat3,5,,,,0,0,Training,,2
10,0,Bat3,6,,,,0,0,Training,,2
10,0,Bat3,7,,,,0,0,Training,,2
10,0,Bat3,8,,,,0,0,Training,,2
10,0,Bat3,9,,,,0,0,Training,,2
10,0,Bat3,10,,,,0,0,Training,,2
10,0,Bat3,11,,,,0,0,Training,,2
10,0,Bat3,12,,,,0,0,Training,,2
10,0,Bat4,1,,,,0,0,Training,,2
10,0,Bat4,2,,,,0,0,Training,,2
10,0,Bat4,3,,,,1,0,Training,,2
10,0,Bat4,4,,,,1,0,Training,,2
10,0,Bat4,5,,,,0,0,Training,,2
10,0,Bat4,6,,,,0,0,Training,,2
10,0,Bat4,7,,,,0,0,Training,,2
10,0,Bat4,8,,,,0,0,Training,,2
10,0,Bat4,9,,,,0,0,Training,,2
10,0,Bat4,10,,,,0,0,Training,,2
10,0,Bat4,11,,,,0,0,Training,,2
10,0,Bat4,12,,,,0,0,Training,,2
10,0,Bat39,1,,,,0,0,Training,,2
10,0,Bat39,2,,,,0,0,Training,,2
10,0,Bat39,3,,,,0,0,Training,,2
10,0,Bat39,4,,,,0,0,Training,,2
10,0,Bat39,5,,,,1,0,Training,,2
10,0,Bat39,6,,,,1,0,Training,,2
10,0,Bat39,7,,,,0,0,Training,,2
10,0,Bat39,8,,,,0,0,Training,,2
10,0,Bat39,9,,,,0,0,Training,,2
10,0,Bat39,10,,,,0,0,Training,,2
10,0,Bat39,11,,,,0,0,Training,,2
10,0,Bat39,12,,,,0,0,Training,,2
10,0,Bat54,1,,,,0,1,Training,,2
10,0,Bat54,2,,,,0,1,Training,,2
10,0,Bat54,3,,,,0,1,Training,,2
10,0,Bat54,4,,,,0,1,Training,,2
10,0,Bat54,5,,,,0,1,Training,,2
10,0,Bat54,6,,,,0,1,Training,,2
10,0,Bat54,7,,,,1,1,Training,,2
10,0,Bat54,8,,,,1,1,Training,,2
10,0,Bat54,9,,,,0,1,Training,,2
10,0,Bat54,10,,,,0,1,Training,,2
10,0,Bat54,11,,,,0,1,Training,,2
10,0,Bat54,12,,,,0,1,Training,,2
10,-1,Bat80,1,,,,0,1,Training,,2
10,-1,Bat80,2,,,,0,1,Training,,2
10,-1,Bat80,3,,,,0,1,Training,,2
10,-1,Bat80,4,,,,0,1,Training,,2
10,-1,Bat80,5,,,,0,1,Training,,2
10,-1,Bat80,6,,,,0,1,Training,,2
10,-1,Bat80,7,,,,0,1,Training,,2
10,-1,Bat80,8,,,,0,1,Training,,2
10,-1,Bat80,9,,,,1,1,Training,,2
10,-1,Bat80,10,,,,1,1,Training,,2
10,-1,Bat80,11,,,,0,1,Training,,2
10,-1,Bat80,12,,,,0,1,Training,,2
10,0,Bat68,1,,,,0,0,Training,,2
10,0,Bat68,2,,,,0,0,Training,,2
10,0,Bat68,3,,,,0,0,Training,,2
10,0,Bat68,4,,,,0,0,Training,,2
10,0,Bat68,5,,,,0,0,Training,,2
10,0,Bat68,6,,,,0,0,Training,,2
10,0,Bat68,7,,,,0,0,Training,,2
10,0,Bat68,8,,,,0,0,Training,,2
10,0,Bat68,9,,,,0,0,Training,,2
10,0,Bat68,10,,,,0,0,Training,,2
10,0,Bat68,11,,,,1,0,Training,,2
10,0,Bat68,12,,,,1,0,Training,,2
11,1,Bat4,1,21600000,35,41,1,0,Rateofchange,0,2
11,1,Bat4,2,21600000,35,41,1,0,Rateofchange,0,2
11,1,Bat4,3,21600000,35,41,0,0,Rateofchange,0,2
