"Day";"DateTime";"IdRFID";"IdLabel";"unitLabel";"eventDuration";"reinforce1value";"outFuncLabel";"outLabel";"SystemMsg";"MsgValue1";"Loc";"Cohortday";"Period";"Amplitude";"Disp";"Rel";"Discard";"Cond";"Reversal";"Cohort";"detect";"choice";"Experiment"
27;2020-07-20 22:01:05;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
27;2020-07-21 00:19:09;"";"";"pumpBeh";NA;NA;"";"";"start pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
27;2020-07-21 00:23:02;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
28;2020-07-21 16:54:05;"";"";"pumpBeh";NA;NA;"";"";"start pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
28;2020-07-21 16:57:58;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
28;2020-07-21 19:44:27;"";"";"pumpBeh";NA;NA;"";"";"start pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
28;2020-07-21 19:48:20;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
28;2020-07-21 22:02:15;"";"";"pumpBeh";NA;NA;"";"";"start pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
28;2020-07-21 22:06:08;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
28;2020-07-22 00:39:28;"";"";"pumpBeh";NA;NA;"";"";"start pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
28;2020-07-22 00:43:21;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
29;2020-07-22 17:21:37;"";"";"pumpBeh";NA;NA;"";"";"start pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
29;2020-07-22 17:25:30;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
29;2020-07-22 20:28:05;"";"";"pumpBeh";NA;NA;"";"";"start pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
29;2020-07-22 20:31:59;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
29;2020-07-22 23:14:02;"";"";"pumpBeh";NA;NA;"";"";"start pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
29;2020-07-22 23:17:55;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
29;2020-07-23 02:05:43;"";"";"pumpBeh";NA;NA;"";"";"start pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
29;2020-07-23 02:09:36;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
30;2020-07-23 17:33:34;"";"";"pumpBeh";NA;NA;"";"";"start pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
30;2020-07-23 17:37:27;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
30;2020-07-23 20:19:10;"";"";"pumpBeh";NA;NA;"";"";"start pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
30;2020-07-23 20:23:03;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
30;2020-07-23 22:46:03;"";"";"pumpBeh";NA;NA;"";"";"start pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
30;2020-07-23 22:49:56;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
30;2020-07-24 01:25:43;"";"";"pumpBeh";NA;NA;"";"";"start pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
30;2020-07-24 01:29:36;"";"";"pumpBeh";NA;NA;"";"";"end pump";"";NA;NA;NA;NA;NA;NA;0;NA;NA;NA;FALSE;FALSE;"Objective"
